bootstrap,candidate,candidate_risk,core_qualified,movement,movement_lcb,n_patients,p_candidate_iut_tdiag,p_m_tdiag,p_n_tdiag,p_u_tdiag,reference_risk,retention,retention_lcb,runtime_s,seed,state,utility,utility_lcb,dataset,holm_rejected_tdiag,holm_rank_tdiag,holm_threshold_tdiag
2000,CompositionEntropicOT_e0.25,0.1637873044265873,True,0.1197275113071709,0.0996268821884435,28,0.0034797536525619,5.2028681887627794e-11,0.0016404746432505,0.0034797536525619,0.202451349282777,0.0159409170228843,0.0060496296907853,14.767735958099363,20260903,Qualified,0.0386640448561896,0.0125034011097177,GSE315928_B_F2,True,2,0.0166666666666666
2000,DirectDeltaRidge_a10,0.1598639377601007,True,0.1676140205429268,0.1364500735749573,28,0.0173996700140878,4.4934681535752455e-10,0.0029219280428607,0.0173996700140878,0.202451349282777,0.0208728801188086,0.0062075535369423,3.324106454849243,20260903,Qualified,0.0425874115226763,0.004995690402353,GSE315928_B_F2,True,4,0.05
2000,PatientMultiScaleDelta,0.1751183287948594,True,0.0872762751673673,0.07449591916866,28,0.0094933280680226,2.523802447094497e-12,0.0094933280680226,0.0009226814218518,0.202451349282777,0.0027921226057202,0.0004807326470201,6.093854188919067,20260903,Qualified,0.0273330204879176,0.0119705909355852,GSE315928_B_F2,True,3,0.025
2000,RobustBlend,0.1695621042292438,True,0.0997343451093423,0.0836904887613923,28,0.0015734000245497,2.0537810900678828e-11,0.0015734000245497,0.0014458343946592,0.202451349282777,0.0088353866616025,0.0032561253245129,4.681506872177124,20260903,Qualified,0.0328892450535331,0.0133162403981089,GSE315928_B_F2,True,1,0.0125
2000,CompositionEntropicOT_e0.25,0.1520888350954341,True,0.1563193745946514,0.120968878437913,28,0.0159641540391292,2.105715781971466e-08,0.0159641540391292,0.0139314287732019,0.1844565838493663,0.0086221206347286,0.0014539680414677,15.457553148269652,20260903,Qualified,0.0323677487539321,0.006131159670239,GSE315928_F1_F2,False,1,0.0125
2000,DirectDeltaRidge_a10,0.1551658378583795,False,0.1671422814691482,0.1287088422684503,28,0.215900965809115,2.8659569346947512e-08,0.215900965809115,0.0359859591117592,0.1844565838493663,0.0023629423451579,-0.003128135584264,3.2897541522979736,20260903,Equivocal,0.0292907459909867,-0.001046754016728,GSE315928_F1_F2,False,2,0.0166666666666666
2000,PatientMultiScaleDelta,0.1678590014259205,False,0.1465901583012611,0.127773436376671,28,1.0,1.2021595439355574e-13,1.0,0.005195511741215,0.1844565838493663,0.0,0.0,6.0852210521698,20260903,Promising,0.0165975824234458,0.0048389600027805,GSE315928_F1_F2,False,4,0.05
2000,RobustBlend,0.1643188378762049,False,0.146433058025291,0.1231005488665426,28,0.9296218515774808,1.6654593937839045e-11,0.9296218515774808,0.0083596974105559,0.1844565838493663,-0.0004161145192048,-0.0009809262100524,4.508174419403076,20260903,Promising,0.0201377459731613,0.0046611895124261,GSE315928_F1_F2,False,3,0.025
